Time,ID,AccX(G), AccY, AccZ,GyrX(dps), GyrY, GyrZ,MagX(uT), MagY, MagZ,Roll(deg), Pitch, Yaw,Pressure
13-55-46.500,1,0.048,-0.007,1.002,0,-0.1,0.1,18.3,-26.9,-27.2,-0.52,-2.75,0,0
13-55-46.505,1,0.052,-0.007,1.002,0,-0.1,0,18.3,-26.9,-27.2,-0.52,-2.75,0,0
13-55-46.512,1,0.049,-0.011,1.01,0,-0.1,-0.1,18.2,-27,-27.2,-0.52,-2.75,0,0
13-55-46.515,1,0.049,-0.007,1.01,0,0.1,0,18.2,-27,-27.2,-0.52,-2.75,0,0
13-55-46.520,1,0.045,-0.011,1.01,0,0.1,0,18.5,-27,-27.3,-0.52,-2.75,0,0
13-55-46.526,1,0.049,-0.007,1.014,0,-0.1,0,18.5,-27,-27.3,-0.52,-2.75,0,0
13-55-46.531,1,0.049,-0.011,1.01,0,-0.1,0,18.5,-27,-27.3,-0.52,-2.75,0,0
13-55-46.535,1,0.049,-0.011,1.014,0,0,0,18.5,-27,-27.3,-0.52,-2.75,0,0
13-55-46.540,1,0.045,-0.011,1.013,0,0,0.1,18.1,-27.1,-27.1,-0.52,-2.75,0,0
13-55-46.547,1,0.052,-0.011,1.006,0,0,0,18.1,-27.1,-27.1,-0.52,-2.75,0,0
13-55-46.551,1,0.049,-0.011,1.01,0,-0.1,-0.1,18.4,-27.1,-27.1,-0.52,-2.75,0,0
13-55-46.555,1,0.049,-0.007,1.01,0,0,-0.1,18.4,-27.1,-27.1,-0.52,-2.75,0,0
13-55-46.561,1,0.049,-0.011,1.006,0,0,-0.1,18.4,-27.1,-27.2,-0.52,-2.75,0,0
13-55-46.565,1,0.045,-0.007,1.006,0,0,0,18.4,-27.1,-27.2,-0.52,-2.75,0,0
13-55-46.571,1,0.049,-0.007,1.01,0,0.1,0.1,18.3,-27.1,-27,-0.52,-2.75,0,0
13-55-46.575,1,0.049,-0.011,1.014,0,0.1,-0.1,18.3,-27.1,-27,-0.52,-2.75,0,0
13-55-46.581,1,0.049,-0.007,1.01,0,0,0,18.3,-27.1,-27,-0.52,-2.75,0,0
13-55-46.585,1,0.052,-0.007,1.006,0,-0.1,0,18.3,-27.1,-27,-0.52,-2.75,0,0
13-55-46.590,1,0.053,-0.007,1.01,-0.1,0,0,18.4,-27.5,-27,-0.52,-2.75,0,0
13-55-46.596,1,0.049,-0.007,1.01,0,0,0,18.4,-27.5,-27,-0.52,-2.75,0,0
13-55-46.601,1,0.049,-0.011,1.006,0,-0.1,0,18.3,-27.4,-26.9,-0.52,-2.75,0,0
13-55-46.606,1,0.049,-0.011,1.006,0,0,0.1,18.3,-27.4,-26.9,-0.52,-2.76,0,0
13-55-46.611,1,0.049,-0.015,1.014,0,0,0.1,18.3,-27.5,-27.3,-0.52,-2.76,0,0
13-55-46.616,1,0.049,-0.015,1.014,-0.1,0,0,18.3,-27.5,-27.3,-0.52,-2.75,0,0
13-55-46.621,1,0.045,-0.007,1.01,-0.1,0.1,0,18.3,-27.5,-27.1,-0.52,-2.75,0,0
13-55-46.626,1,0.045,-0.007,1.01,0,0.1,0,18.3,-27.5,-27.1,-0.52,-2.75,0,0
13-55-46.630,1,0.049,-0.011,1.014,0,0,0,18.3,-27.5,-27.1,-0.52,-2.75,0,0
13-55-46.636,1,0.045,-0.007,1.01,0,0,0,18.3,-27.5,-27.1,-0.52,-2.75,0,0
13-55-46.641,1,0.045,-0.011,1.013,0,0,0,18.1,-27.3,-26.9,-0.52,-2.75,0,0
13-55-46.646,1,0.049,-0.011,1.006,0,0,-0.1,18.1,-27.3,-26.9,-0.52,-2.75,0,0
13-55-46.651,1,0.049,-0.011,1.006,0,0,-0.1,18.2,-27,-27.2,-0.52,-2.75,0,0
13-55-46.656,1,0.045,-0.011,1.013,0,-0.1,0,18.2,-27,-27.2,-0.52,-2.75,0,0
13-55-46.661,1,0.045,-0.011,1.013,0,-0.1,0.1,18.2,-27.3,-27.2,-0.52,-2.75,0,0
13-55-46.666,1,0.049,-0.019,1.01,-0.1,-0.1,0,18.2,-27.3,-27.2,-0.53,-2.75,0,0
13-55-46.671,1,0.052,-0.007,1.006,-0.1,0,-0.1,18.4,-27,-27.5,-0.53,-2.75,0,0
13-55-46.676,1,0.048,-0.011,1.002,0,0,-0.1,18.4,-27,-27.5,-0.53,-2.75,0,0
13-55-46.681,1,0.049,-0.011,1.017,0,-0.1,0,18.4,-27,-27.5,-0.53,-2.75,0,0
13-55-46.685,1,0.053,-0.003,1.01,0,0,0,18.4,-27,-27.5,-0.53,-2.75,0,0
13-55-46.691,1,0.053,-0.007,1.01,0,0,0,18.1,-27.3,-27.6,-0.53,-2.75,0,0
13-55-46.697,1,0.049,-0.007,1.01,-0.1,0,0.1,18.1,-27.3,-27.6,-0.53,-2.75,0,0
13-55-46.701,1,0.049,-0.007,1.01,0,-0.1,0,17.8,-27,-27.6,-0.53,-2.75,0,0
13-55-46.706,1,0.045,-0.007,1.01,0,-0.1,-0.1,17.8,-27,-27.6,-0.53,-2.76,0,0
13-55-46.712,1,0.049,-0.007,1.01,0,0,-0.1,18.3,-27.3,-27.3,-0.53,-2.76,0,0
13-55-46.717,1,0.049,-0.011,1.01,0,0.1,0,18.3,-27.3,-27.3,-0.53,-2.76,0,0
13-55-46.721,1,0.049,-0.007,1.01,0,0,0,18.2,-27.2,-27.3,-0.53,-2.76,0,0
13-55-46.729,1,0.049,-0.007,1.014,0.1,0,-0.1,18.2,-27.2,-27.3,-0.53,-2.76,0,0
13-55-46.731,1,0.049,-0.007,1.014,0,0,-0.1,18.2,-27.2,-27.3,-0.53,-2.76,0,0
13-55-46.737,1,0.053,-0.011,1.01,-0.1,0,0,18.2,-27.2,-27.3,-0.53,-2.76,0,0
13-55-46.741,1,0.045,-0.003,1.01,-0.1,0.1,0,18.5,-27.3,-27.4,-0.53,-2.76,0,0
13-55-46.747,1,0.049,-0.007,1.01,0,0,0.1,18.5,-27.3,-27.4,-0.53,-2.75,0,0
13-55-46.752,1,0.049,-0.007,1.014,0,0,0,18.1,-27.6,-27.5,-0.53,-2.75,0,0
13-55-46.756,1,0.049,-0.011,1.006,-0.1,0.1,0,18.1,-27.6,-27.5,-0.53,-2.75,0,0
13-55-46.761,1,0.049,-0.011,1.01,0,0,0.2,18.4,-27.4,-27.6,-0.53,-2.75,0,0
13-55-46.766,1,0.053,-0.011,1.014,0.1,0.1,0,18.4,-27.4,-27.6,-0.53,-2.75,0,0
13-55-46.772,1,0.049,-0.003,1.01,-0.1,0,0,18.2,-27.7,-27.6,-0.53,-2.75,0,0
13-55-46.775,1,0.049,-0.011,1.006,0,0,0,18.2,-27.7,-27.6,-0.53,-2.76,0,0
13-55-46.781,1,0.053,-0.003,1.01,0,0,0,18.2,-27.7,-27.6,-0.53,-2.76,0,0
13-55-46.787,1,0.049,-0.011,1.006,0,0,0.1,18.2,-27.7,-27.6,-0.52,-2.76,0,0
13-55-46.791,1,0.053,-0.011,1.014,0,-0.1,0,18.2,-27.5,-26.9,-0.52,-2.76,0,0
13-55-46.796,1,0.049,-0.011,1.01,0,0,0,18.2,-27.5,-26.9,-0.52,-2.76,0,0
13-55-46.802,1,0.049,-0.015,1.014,0,0,0.1,18.6,-27,-26.8,-0.52,-2.76,0,0
13-55-46.806,1,0.048,-0.011,1.002,0,0.1,0,18.6,-27,-26.8,-0.52,-2.76,0,0
13-55-46.812,1,0.049,-0.011,1.01,-0.1,0,-0.1,18.2,-26.8,-27.1,-0.52,-2.76,0,0
13-55-46.816,1,0.045,-0.003,1.01,0,0.2,-0.1,18.2,-26.8,-27.1,-0.53,-2.75,0,0
13-55-46.821,1,0.045,-0.015,1.013,0.1,0.2,0,18.7,-27.2,-26.7,-0.53,-2.75,0,0
13-55-46.827,1,0.045,-0.007,1.01,0.1,0,0.1,18.7,-27.2,-26.7,-0.52,-2.75,0,0
13-55-46.831,1,0.049,-0.007,1.01,0,-0.2,0,18.7,-27.2,-26.7,-0.52,-2.75,0,0
13-55-46.837,1,0.045,-0.007,1.002,-0.1,0,0,18.7,-27.2,-26.7,-0.53,-2.75,0,0
13-55-46.842,1,0.049,-0.007,1.006,-0.1,0,0,18.7,-27.1,-26.8,-0.53,-2.75,0,0
13-55-46.847,1,0.045,-0.007,1.01,0,-0.1,0,18.7,-27.1,-26.8,-0.53,-2.75,0,0
13-55-46.852,1,0.053,-0.003,1.01,0,0,0,18.4,-27.4,-27.1,-0.53,-2.75,0,0
13-55-46.856,1,0.049,-0.007,1.01,0,0,0,18.4,-27.4,-27.1,-0.53,-2.75,0,0
13-55-46.862,1,0.048,-0.007,1.002,0,0,0,18.7,-27.2,-26.9,-0.53,-2.75,0,0
13-55-46.866,1,0.053,-0.007,1.014,0,0,0,18.7,-27.2,-26.9,-0.52,-2.75,0,0
13-55-46.872,1,0.053,-0.011,1.014,0,-0.1,0,18.6,-26.9,-26.7,-0.52,-2.75,0,0
13-55-46.875,1,0.053,-0.007,1.01,0,-0.1,0.1,18.6,-26.9,-26.7,-0.52,-2.76,0,0
13-55-46.883,1,0.045,-0.007,1.006,0,-0.1,0.1,18.6,-26.9,-26.7,-0.52,-2.76,0,0
13-55-46.886,1,0.045,-0.011,1.01,0,0,0,18.6,-26.9,-26.7,-0.52,-2.76,0,0
13-55-46.891,1,0.049,-0.011,1.01,0,-0.1,0,18.3,-27.3,-27.3,-0.52,-2.76,0,0
13-55-46.895,1,0.049,-0.007,1.01,0,-0.1,0,18.3,-27.3,-27.3,-0.52,-2.76,0,0
13-55-46.900,1,0.049,-0.007,1.01,-0.1,0,-0.1,18.5,-27.3,-27.2,-0.52,-2.76,0,0
13-55-46.906,1,0.045,-0.011,1.017,-0.1,0,-0.2,18.5,-27.3,-27.2,-0.52,-2.76,0,0
13-55-46.912,1,0.045,-0.007,1.013,0,0,0,18.3,-26.9,-26.9,-0.52,-2.76,0,0
13-55-46.916,1,0.049,-0.011,1.01,0.1,0,0.1,18.3,-26.9,-26.9,-0.52,-2.76,0,0
13-55-46.921,1,0.049,-0.007,1.006,0.2,-0.1,0,18.3,-27,-27.4,-0.52,-2.76,0,0
13-55-46.926,1,0.045,-0.007,1.013,0,0,0,18.3,-27,-27.4,-0.52,-2.75,0,0
13-55-46.930,1,0.049,-0.007,1.01,-0.1,-0.2,0,18.3,-27,-27.4,-0.52,-2.75,0,0
13-55-46.936,1,0.049,-0.011,1.006,0,0,0,18.3,-27,-27.4,-0.52,-2.75,0,0
13-55-46.941,1,0.052,-0.011,1.006,0,0.4,-0.1,18.2,-27.6,-26.9,-0.52,-2.75,0,0
13-55-46.946,1,0.053,-0.011,1.014,0.1,0.2,0,18.2,-27.6,-26.9,-0.52,-2.75,0,0
13-55-46.951,1,0.049,-0.007,1.01,0,0,0,18.6,-27.1,-27,-0.52,-2.75,0,0
13-55-46.956,1,0.045,-0.015,1.006,0,0,0,18.6,-27.1,-27,-0.52,-2.75,0,0
13-55-46.962,1,0.049,-0.007,1.01,0,0,0,18.3,-27.4,-26.7,-0.52,-2.75,0,0
13-55-46.967,1,0.049,-0.007,1.006,0,0,0,18.3,-27.4,-26.7,-0.52,-2.75,0,0
13-55-46.971,1,0.049,-0.011,1.006,0,0,-0.1,18.2,-27.4,-26.9,-0.52,-2.75,0,0
13-55-46.978,1,0.045,-0.011,1.01,0,0,0.1,18.2,-27.4,-26.9,-0.52,-2.75,0,0
13-55-46.982,1,0.041,-0.011,1.009,0,0,0,18.2,-27.4,-26.9,-0.52,-2.75,0,0
13-55-46.986,1,0.045,-0.011,1.006,0,0,0,18.2,-27.4,-26.9,-0.52,-2.75,0,0
13-55-46.991,1,0.045,-0.007,1.01,0,0.1,0,18.4,-27,-27.2,-0.52,-2.75,0,0
13-55-46.996,1,0.049,-0.011,1.01,-0.1,0.1,0,18.4,-27,-27.2,-0.52,-2.75,0,0
13-55-47.001,1,0.049,-0.007,1.014,-0.1,0.1,0,18.2,-27.3,-27.2,-0.52,-2.75,0,0
13-55-47.007,1,0.045,-0.003,1.01,-0.1,0,0.1,18.2,-27.3,-27.2,-0.53,-2.75,0,0
13-55-47.012,1,0.049,-0.007,1.014,0,0.1,0,18.2,-27.2,-27,-0.53,-2.74,0,0
13-55-47.016,1,0.049,-0.011,1.01,0.1,0.1,0,18.2,-27.2,-27,-0.52,-2.74,0,0
13-55-47.022,1,0.053,-0.007,1.01,0.1,0,0.1,18.4,-27.3,-27.2,-0.52,-2.74,0,0
13-55-47.026,1,0.049,-0.003,1.01,0.1,0.1,0.2,18.4,-27.3,-27.2,-0.52,-2.74,0,0
13-55-47.031,1,0.053,-0.003,1.006,0,0.1,0,18.4,-27.3,-27.2,-0.52,-2.74,0,0
13-55-47.036,1,0.049,-0.003,1.006,0,-0.1,0,18.4,-27.3,-27.2,-0.52,-2.75,0,0
13-55-47.042,1,0.053,-0.007,1.01,0,-0.1,0,18.4,-27.5,-27.2,-0.52,-2.75,0,0
13-55-47.046,1,0.049,-0.007,1.014,0,0,0,18.4,-27.5,-27.2,-0.52,-2.75,0,0
13-55-47.052,1,0.045,-0.007,1.01,0,-0.1,0,18.8,-27.5,-26.5,-0.52,-2.75,0,0
13-55-47.056,1,0.045,-0.007,1.006,-0.1,0,0,18.8,-27.5,-26.5,-0.52,-2.75,0,0
13-55-47.061,1,0.053,-0.007,1.01,-0.1,0.1,0,18.4,-27.2,-26.6,-0.52,-2.75,0,0
13-55-47.067,1,0.045,-0.011,1.01,0,0,0.1,18.4,-27.2,-26.6,-0.52,-2.75,0,0
13-55-47.072,1,0.045,-0.011,1.01,0,0,0,18.2,-27.5,-27.3,-0.52,-2.75,0,0
13-55-47.076,1,0.045,-0.011,1.013,0,0,0.1,18.2,-27.5,-27.3,-0.52,-2.75,0,0
13-55-47.081,1,0.045,-0.007,1.002,0,0.1,0,18.2,-27.5,-27.3,-0.52,-2.74,0,0
13-55-47.086,1,0.045,-0.011,1.01,0.1,0.1,0.1,18.2,-27.5,-27.3,-0.52,-2.74,0,0
13-55-47.092,1,0.049,-0.011,1.014,0,0,0,18.3,-26.9,-27.6,-0.52,-2.74,0,0
13-55-47.096,1,0.049,-0.007,1.014,0,-0.1,0,18.3,-26.9,-27.6,-0.52,-2.74,0,0
13-55-47.101,1,0.049,-0.011,1.006,0,0.1,0,18.5,-27,-27.4,-0.52,-2.74,0,0
13-55-47.107,1,0.049,-0.007,1.006,-0.1,0,0.1,18.5,-27,-27.4,-0.52,-2.74,0,0
13-55-47.111,1,0.049,-0.007,1.01,0,0,0,18.3,-27.3,-27.1,-0.52,-2.74,0,0
13-55-47.116,1,0.053,-0.007,1.017,0,0.2,0,18.3,-27.3,-27.1,-0.52,-2.74,0,0
13-55-47.121,1,0.052,-0.007,1.006,0,0.2,-0.1,18.2,-27,-27.2,-0.52,-2.74,0,0
13-55-47.127,1,0.049,-0.007,1.01,0,0.3,-0.1,18.2,-27,-27.2,-0.52,-2.74,0,0
13-55-47.131,1,0.049,-0.011,1.014,0,0.2,0,18.2,-27,-27.2,-0.52,-2.74,0,0
13-55-47.136,1,0.045,-0.011,1.01,0,0.1,0,18.2,-27,-27.2,-0.52,-2.74,0,0
13-55-47.142,1,0.049,-0.011,1.01,0,0.1,0,17.7,-27.3,-27.1,-0.51,-2.74,0,0
13-55-47.146,1,0.049,-0.015,1.01,0,0.1,0.1,17.7,-27.3,-27.1,-0.52,-2.74,0,0
13-55-47.151,1,0.045,-0.007,1.006,0,0,0,18.3,-27.1,-27,-0.52,-2.74,0,0
13-55-47.157,1,0.045,-0.015,1.006,0.1,0,-0.1,18.3,-27.1,-27,-0.52,-2.74,0,0
13-55-47.161,1,0.049,-0.007,1.01,0,-0.1,0,17.9,-27.1,-27.3,-0.52,-2.74,0,0
13-55-47.167,1,0.049,-0.007,1.01,0,-0.2,0.1,17.9,-27.1,-27.3,-0.52,-2.74,0,0
13-55-47.171,1,0.049,-0.007,1.014,0,-0.3,0,17.8,-27.3,-27.2,-0.52,-2.74,0,0
13-55-47.177,1,0.049,-0.011,1.01,0,0,0,17.8,-27.3,-27.2,-0.52,-2.74,0,0
13-55-47.182,1,0.045,-0.007,1.006,0,0.2,0.1,17.8,-27.3,-27.2,-0.52,-2.74,0,0
13-55-47.186,1,0.053,-0.011,1.01,-0.1,0.4,0.1,17.8,-27.3,-27.2,-0.52,-2.74,0,0
13-55-47.191,1,0.053,-0.011,1.01,-0.1,0.1,0,18.5,-27,-26.8,-0.52,-2.73,0,0
13-55-47.197,1,0.053,-0.007,1.014,0,-0.1,0,18.5,-27,-26.8,-0.52,-2.74,0,0
13-55-47.201,1,0.049,-0.011,1.006,0.1,-0.2,0,18.7,-27.2,-26.7,-0.52,-2.74,0,0
13-55-47.206,1,0.053,-0.007,1.01,0,0,0,18.7,-27.2,-26.7,-0.52,-2.74,0,0
13-55-47.211,1,0.049,-0.007,1.01,-0.1,0.2,0,18.6,-27.3,-26.7,-0.52,-2.74,0,0
13-55-47.217,1,0.049,-0.007,1.017,0,0.4,0.1,18.6,-27.3,-26.7,-0.52,-2.74,0,0
13-55-47.221,1,0.045,-0.011,1.013,0,0.5,0,18,-26.8,-27.1,-0.52,-2.73,0,0
13-55-47.227,1,0.049,-0.011,1.006,0,0.2,-0.1,18,-26.8,-27.1,-0.52,-2.73,0,0
13-55-47.231,1,0.049,-0.011,1.01,0,0,0,18,-26.8,-27.1,-0.52,-2.73,0,0
13-55-47.237,1,0.049,-0.011,1.01,0,0,0,18,-26.8,-27.1,-0.52,-2.73,0,0
13-55-47.241,1,0.045,-0.011,1.01,0,-0.1,0,18.3,-26.8,-27,-0.52,-2.73,0,0
13-55-47.247,1,0.049,-0.011,1.01,0,-0.3,0,18.3,-26.8,-27,-0.52,-2.74,0,0
13-55-47.252,1,0.049,-0.011,1.01,0,-0.2,0,18.2,-27,-27.2,-0.52,-2.74,0,0
13-55-47.257,1,0.049,-0.011,1.006,0,0,0.1,18.2,-27,-27.2,-0.52,-2.74,0,0
13-55-47.262,1,0.045,-0.011,1.013,0,0.1,-0.1,18,-27,-27.1,-0.52,-2.73,0,0
13-55-47.266,1,0.052,-0.015,1.01,0,0,0,18,-27,-27.1,-0.52,-2.73,0,0
13-55-47.272,1,0.052,-0.007,1.002,0.1,0,0.1,18,-27.3,-27.1,-0.52,-2.73,0,0
13-55-47.277,1,0.049,-0.011,1.01,0,-0.2,0,18,-27.3,-27.1,-0.52,-2.74,0,0
13-55-47.281,1,0.049,-0.011,1.01,0,-0.1,0,18,-27.3,-27.1,-0.52,-2.74,0,0
13-55-47.286,1,0.049,-0.015,1.01,0,-0.1,0,18,-27.3,-27.1,-0.52,-2.74,0,0
13-55-47.292,1,0.049,-0.011,1.01,0,-0.1,0,18.2,-27.1,-27,-0.52,-2.74,0,0
13-55-47.296,1,0.049,-0.007,1.01,0,-0.1,0,18.2,-27.1,-27,-0.52,-2.74,0,0
13-55-47.302,1,0.049,-0.007,1.014,0,0,-0.1,18.4,-26.8,-26.9,-0.52,-2.74,0,0
13-55-47.306,1,0.049,-0.007,1.017,0,-0.1,-0.1,18.4,-26.8,-26.9,-0.52,-2.74,0,0
13-55-47.312,1,0.052,-0.011,1.006,0,0.1,0,18.5,-27,-26.9,-0.52,-2.74,0,0
13-55-47.316,1,0.045,-0.007,1.002,0,0,0,18.5,-27,-26.9,-0.52,-2.74,0,0
13-55-47.321,1,0.041,-0.011,1.013,0.1,-0.3,0,18.2,-27.1,-26.9,-0.52,-2.74,0,0
13-55-47.326,1,0.049,-0.011,1.01,0.1,-0.3,0,18.2,-27.1,-26.9,-0.52,-2.75,0,0
13-55-47.331,1,0.053,-0.011,1.01,0,-0.1,0,18.2,-27.1,-26.9,-0.52,-2.75,0,0
13-55-47.336,1,0.049,-0.011,1.014,-0.1,0.1,0,18.2,-27.1,-26.9,-0.52,-2.74,0,0
13-55-47.341,1,0.049,-0.007,1.014,0,-0.1,0,18.4,-26.8,-26.5,-0.52,-2.74,0,0
13-55-47.346,1,0.053,-0.011,1.014,0,-0.1,0,18.4,-26.8,-26.5,-0.52,-2.75,0,0
13-55-47.352,1,0.045,-0.011,1.006,-0.1,0,0,18.1,-26.9,-27,-0.52,-2.75,0,0
13-55-47.355,1,0.045,-0.011,1.013,0,0,0,18.1,-26.9,-27,-0.53,-2.75,0,0
13-55-47.361,1,0.045,-0.007,1.01,0,-0.1,0.1,18.1,-26.9,-26.6,-0.53,-2.75,0,0
13-55-47.365,1,0.049,-0.011,1.01,0,-0.2,0,18.1,-26.9,-26.6,-0.53,-2.75,0,0
13-55-47.371,1,0.053,-0.007,1.01,0,-0.3,0,18.4,-26.7,-26.8,-0.53,-2.75,0,0
13-55-47.376,1,0.049,-0.007,1.006,0,0,0,18.4,-26.7,-26.8,-0.53,-2.75,0,0
13-55-47.381,1,0.049,-0.003,1.014,0,0,0.1,18.4,-26.7,-26.8,-0.53,-2.75,0,0
13-55-47.385,1,0.045,-0.007,1.01,0,-0.2,0,18.4,-26.7,-26.8,-0.52,-2.75,0,0
13-55-47.391,1,0.052,-0.007,1.006,0,-0.1,0,18.3,-27.2,-27.1,-0.52,-2.75,0,0
13-55-47.397,1,0.049,-0.007,1.006,0,0.1,0,18.3,-27.2,-27.1,-0.52,-2.75,0,0
13-55-47.401,1,0.045,-0.003,1.006,0,0.2,0.1,18.3,-27.2,-27.5,-0.52,-2.75,0,0
13-55-47.406,1,0.045,-0.011,1.017,0,0.1,0.1,18.3,-27.2,-27.5,-0.52,-2.75,0,0
13-55-47.411,1,0.049,-0.003,1.014,0,0,0,18.3,-26.9,-27.1,-0.52,-2.75,0,0
13-55-47.416,1,0.048,-0.011,1.002,0.1,0,0,18.3,-26.9,-27.1,-0.52,-2.75,0,0
13-55-47.422,1,0.06,-0.015,0.99,0,0.1,0,18.3,-27,-26.9,-0.52,-2.75,0,0
13-55-47.426,1,0.067,-0.015,0.889,0.1,0.3,0,18.3,-27,-26.9,-0.52,-2.75,0,0
13-55-47.431,1,0.036,-0.011,1.295,1,2.1,0,18.3,-27,-26.9,-0.51,-2.74,0,0
13-55-47.436,1,0.059,-0.011,0.92,0.7,2,0.1,18.3,-27,-26.9,-0.52,-2.74,0,0
13-55-47.441,1,0.033,-0.03,1.029,-0.4,-0.7,0,18.2,-27.3,-26.9,-0.52,-2.74,0,0
13-55-47.445,1,-0.008,0.028,1.177,0.2,-0.6,0.1,18.2,-27.3,-26.9,-0.52,-2.74,0,0
13-55-47.451,1,0.051,-0.003,1.193,1.4,1.6,0.1,18.3,-27.4,-27.1,-0.51,-2.73,0,0
13-55-47.456,1,0.044,-0.018,0.935,0,1,0,18.3,-27.4,-27.1,-0.51,-2.71,0,0
13-55-47.461,1,0.064,-0.011,1.006,-0.3,-0.4,0,18.1,-27.2,-26.9,-0.51,-2.71,0,0
13-55-47.466,1,0.049,0,1.049,0.6,-0.4,0,18.1,-27.2,-26.9,-0.51,-2.71,0,0
13-55-47.473,1,0.057,-0.015,1.018,0.6,0,0,18.6,-27.1,-27,-0.51,-2.71,0,0
13-55-47.477,1,0.072,-0.015,1.01,-0.1,0,-0.1,18.6,-27.1,-27,-0.51,-2.71,0,0
13-55-47.481,1,0.179,-0.01,0.996,-0.2,0.1,-0.3,18.6,-27.1,-27,-0.51,-2.71,0,0
13-55-47.486,1,0.147,-0.08,0.999,0,-0.1,0.5,18.6,-27.1,-27,-0.51,-2.72,0,0
13-55-47.491,1,0.147,-0.041,1.011,0.4,-0.7,4.1,18.1,-26.9,-27.3,-0.51,-2.72,0,0
13-55-47.497,1,0.123,-0.036,0.999,0.7,-0.7,9.3,18.1,-26.9,-27.3,-0.52,-2.8,0,0
13-55-47.501,1,-0.014,0.025,1.005,1.1,-0.6,13.3,18,-26.9,-27.3,-0.52,-2.8,0.1,0
13-55-47.506,1,-0.124,0.055,0.988,1.1,-1.2,13.4,18,-26.9,-27.3,-0.57,-2.87,0.2,0
13-55-47.512,1,-0.092,0.038,1.008,0.9,-1.3,9.2,18.1,-27.2,-27.2,-0.56,-2.88,0.2,0
13-55-47.516,1,-0.006,0.001,1.009,0.3,-0.2,4.2,18.1,-27.2,-27.2,-0.53,-2.81,0.2,0
13-55-47.521,1,0.049,-0.003,1.006,0,0.5,1,18.1,-27.2,-27,-0.53,-2.81,0.3,0
13-55-47.527,1,0.076,-0.047,1.01,-0.2,0.7,0.2,18.1,-27.2,-27,-0.51,-2.73,0.3,0
13-55-47.532,1,0.084,-0.067,1.022,-0.1,0.9,0.7,18.1,-27.2,-27,-0.51,-2.72,0.3,0
13-55-47.537,1,0.064,-0.031,1.014,0,1,2,18.1,-27.2,-27,-0.52,-2.72,0.3,0
13-55-47.541,1,0.053,-0.003,1.017,0.1,0.7,2.9,18.3,-27.6,-26.8,-0.52,-2.71,0.3,0
13-55-47.547,1,0.048,0,0.998,0.2,0.4,3,18.3,-27.6,-26.8,-0.55,-2.73,0.3,0
13-55-47.552,1,0.049,0,1.014,0.2,0,2.6,18.3,-27.5,-26.8,-0.54,-2.73,0.3,0
13-55-47.556,1,0.076,-0.011,1.014,0.3,-0.1,2.3,18.3,-27.5,-26.8,-0.54,-2.73,0.3,0
13-55-47.562,1,0.1,-0.028,1.006,0.2,-0.1,2.1,18.2,-27.4,-27,-0.54,-2.73,0.3,0
13-55-47.567,1,0.112,-0.024,1.007,0.2,0,2.3,18.2,-27.4,-27,-0.54,-2.74,0.3,0
13-55-47.571,1,0.123,-0.04,1.007,0.5,-0.2,2.9,18.5,-27.4,-26.9,-0.53,-2.74,0.4,0
13-55-47.576,1,0.159,-0.053,1.007,0.6,-0.5,3.4,18.5,-27.4,-26.9,-0.54,-2.78,0.4,0
13-55-47.582,1,0.183,-0.033,1.019,0.6,-0.7,2.5,18.5,-27.4,-26.9,-0.54,-2.79,0.4,0
13-55-47.586,1,0.277,-0.035,0.981,0.6,-1.2,0.5,18.5,-27.4,-26.9,-0.56,-2.85,0.4,0
13-55-47.591,1,0.293,-0.055,1.009,0.3,-1.2,-2.4,18,-27.1,-26.9,-0.56,-2.86,0.4,0
13-55-47.597,1,0.321,-0.08,1.025,0,-0.8,-6.7,18,-27.1,-26.9,-0.58,-2.97,0.4,0
13-55-47.602,1,0.4,-0.085,0.983,0.3,-1.4,-12.1,18.2,-27.5,-26.8,-0.57,-2.98,0.3,0
13-55-47.606,1,0.482,-0.04,0.91,0,-0.9,-19.7,18.2,-27.5,-26.8,-0.6,-3.16,0.2,0
13-55-47.611,1,0.188,0.06,1.07,-1.8,2.5,-29.6,18.5,-27.2,-26.8,-0.6,-3.15,0.1,0
13-55-47.617,1,0.019,-0.007,1.205,-3.4,6.2,-38,18.5,-27.2,-26.8,-0.64,-3.38,0,0
13-55-47.622,1,0.245,-0.011,0.926,-2.1,3.3,-41.1,18.8,-27.5,-26.6,-0.64,-3.36,-0.2,0
13-55-47.627,1,0.167,0.033,0.984,-1.3,1.1,-42.6,18.8,-27.5,-26.6,-0.61,-3.44,-0.4,0
13-55-47.632,1,0.095,0.023,0.862,-1.3,1.7,-44.1,18.8,-27.5,-26.6,-0.61,-3.43,-0.6,0
13-55-47.637,1,0.172,-0.195,1.195,-0.6,0.4,-42.6,18.8,-27.5,-26.6,-0.58,-3.55,-0.8,0
13-55-47.641,1,0.08,-0.106,1.018,-0.1,-0.3,-36.4,19.2,-27.2,-26.9,-0.57,-3.56,-1,0
13-55-47.647,1,1.111,-0.041,1.004,0.9,-2.5,-22.2,19.2,-27.2,-26.9,-0.57,-3.59,-1.2,0
13-55-47.651,1,0.724,-0.009,1.015,0,-1.9,-17.5,19.3,-27.4,-27.1,-0.56,-3.6,-1.3,0
13-55-47.656,1,0.669,-0.008,1.061,-0.6,0.1,-33.2,19.3,-27.4,-27.1,-0.61,-3.97,-1.4,0
